2.806838101123112313e+144,-1.523082042674424959e+144,-2.734137205735030348e+144,2.116814089639915239e+144,2.113937147349410692e+144,-5.537964249976228374e+143,-1.624398849260168421e+144
-2.365240570554029142e+139,1.283456797231704443e+139,2.303977647259644076e+139,-1.783777469435579334e+139,-1.781353154110193189e+139,4.666680888035376363e+138,1.368833513943324352e+139
-7.212489537048477809e+143,3.913732428122639114e+143,7.025676322880250285e+143,-5.439394408710511713e+143,-5.432001778490524781e+143,1.423042860702214091e+143,4.174077478709791966e+143
-2.365240570554029142e+139,1.283456797231704443e+139,2.303977647259644076e+139,-1.783777469435579334e+139,-1.781353154110193189e+139,4.666680888035376363e+138,1.368833513943324352e+139
-2.365240570554029142e+139,1.283456797231704443e+139,2.303977647259644076e+139,-1.783777469435579334e+139,-1.781353154110193189e+139,4.666680888035376363e+138,1.368833513943324352e+139
-2.365240570554029142e+139,1.283456797231704443e+139,2.303977647259644076e+139,-1.783777469435579334e+139,-1.781353154110193189e+139,4.666680888035376363e+138,1.368833513943324352e+139
-2.365240570554029142e+139,1.283456797231704443e+139,2.303977647259644076e+139,-1.783777469435579334e+139,-1.781353154110193189e+139,4.666680888035376363e+138,1.368833513943324352e+139
-2.365240570554029142e+139,1.283456797231704443e+139,2.303977647259644076e+139,-1.783777469435579334e+139,-1.781353154110193189e+139,4.666680888035376363e+138,1.368833513943324352e+139
-2.365240570554029142e+139,1.283456797231704443e+139,2.303977647259644076e+139,-1.783777469435579334e+139,-1.781353154110193189e+139,4.666680888035376363e+138,1.368833513943324352e+139
2.016520183284280396e+139,-1.094229723695673710e+139,-1.964289588710475131e+139,1.520785375655061815e+139,1.518718490431991620e+139,-3.978646534659288326e+138,-1.167018882893631129e+139
2.016520183284280396e+139,-1.094229723695673710e+139,-1.964289588710475131e+139,1.520785375655061815e+139,1.518718490431991620e+139,-3.978646534659288326e+138,-1.167018882893631129e+139
-1.618841749873581789e+140,8.784364150455257564e+139,1.576911563497223429e+140,-1.220870923641296476e+140,-1.219211649353321559e+140,3.194016688593843053e+139,9.368708065406481955e+139
-1.179226401939125374e+139,6.398867666511152367e+138,1.148682846451326279e+139,-8.893291926959786887e+138,-8.881205136829823860e+138,2.326644224315419150e+138,6.824526179689938818e+138
-1.364724160916060897e+143,7.405439101968362278e+142,1.329375963092803699e+143,-1.029224781843736102e+143,-1.027825972039974276e+143,2.692636105804539141e+142,7.898055665065116555e+142
-8.774861188984044367e+143,4.761526323358162110e+143,8.547580440197694028e+143,-6.617677660868108331e+143,-6.608683636867287332e+143,1.731302833022433222e+143,5.078267397075710958e+143
-1.179226401939125374e+139,6.398867666511152367e+138,1.148682846451326279e+139,-8.893291926959786887e+138,-8.881205136829823860e+138,2.326644224315419150e+138,6.824526179689938818e+138
1.314743384841864876e+141,-7.134227084120456726e+140,-1.280689756580907135e+141,9.915311183001767652e+140,9.901835376030995540e+140,-2.594022740475525135e+140,-7.608802376433426209e+140
-7.193001650004220868e+143,3.903157664015335320e+143,7.006693198414492813e+143,-5.424697360862940379e+143,-5.417324705263636391e+143,1.419197850129089871e+143,4.162799271649496951e+143
-1.179226401939125374e+139,6.398867666511152367e+138,1.148682846451326279e+139,-8.893291926959786887e+138,-8.881205136829823860e+138,2.326644224315419150e+138,6.824526179689938818e+138
4.079777506580296685e+138,-2.213820546290975620e+138,-3.974105762422259377e+138,3.076818183802452306e+138,3.072636508899507842e+138,-8.049506656709863416e+137,-2.361085908115933796e+138
4.079777506580296685e+138,-2.213820546290975620e+138,-3.974105762422259377e+138,3.076818183802452306e+138,3.072636508899507842e+138,-8.049506656709863416e+137,-2.361085908115933796e+138
4.079777506580296685e+138,-2.213820546290975620e+138,-3.974105762422259377e+138,3.076818183802452306e+138,3.072636508899507842e+138,-8.049506656709863416e+137,-2.361085908115933796e+138
4.079777506580296685e+138,-2.213820546290975620e+138,-3.974105762422259377e+138,3.076818183802452306e+138,3.072636508899507842e+138,-8.049506656709863416e+137,-2.361085908115933796e+138
4.079777506580296685e+138,-2.213820546290975620e+138,-3.974105762422259377e+138,3.076818183802452306e+138,3.072636508899507842e+138,-8.049506656709863416e+137,-2.361085908115933796e+138
