1.787034591400033607e-03,1.983243625154971611e-03,1.089846316824480237e-02,-1.923044127572069609e-04,2.407421085146334728e-03,2.200007309200926933e-03,3.977246838995173936e-03
7.036337450075091926e-03,9.149049404380260857e-04,-1.769541515950147749e-03,-6.405480408719249272e-03,1.640880543250313947e-02,-7.643631467046040420e-03,-8.185436570189063427e-03
2.338234679361029795e-04,-1.035914798313478449e-03,-2.672152249850719488e-02,-8.192986961566738752e-03,2.460955822868133441e-02,3.048557508062233953e-02,-1.430775164066649431e-02
2.242649440552389739e-02,3.703277937949538134e-02,-2.153897947834996357e-02,-2.592324833840315562e-02,-4.150237926856249759e-02,3.075056666236568662e-02,3.206822886010309622e-03
-9.679797212885201188e-03,-3.187175420567235542e-03,-1.601807253081520815e-03,4.811935499808333433e-03,-4.707522255408457847e-03,1.504569948997848926e-02,-4.141228809570233170e-03
-7.598768548668760267e-03,-4.007426759438009571e-03,-1.127124058786319235e-05,-3.771390597229505766e-03,1.123102270566005752e-03,1.106130178471730410e-02,-8.361276789419674112e-04
-6.145564539717938805e-03,-3.276153804993085176e-03,-7.598729055345671002e-03,6.340151330790380797e-03,-2.596587782221287336e-03,7.489798855420508501e-03,9.438587881556909087e-03
-1.517380266175973567e-02,-8.008862207626189084e-03,1.834794973061301682e-02,2.604217566642944015e-02,-1.185969134137392425e-02,-1.255371212730032725e-03,-1.137019878610919313e-02
7.359257551002753965e-03,-9.433864148856408241e-03,1.895034599617504171e-03,-2.373746876514682379e-03,-1.785388936969164661e-02,-1.137942350874954212e-02,4.370709003716798102e-02
-4.289012124566553286e-03,-3.100313217309404786e-03,-1.695534004112338568e-03,8.710270086729254846e-03,-9.536237938098660744e-03,1.058737792638116647e-02,-1.287326884494217980e-03
-1.761720909508021973e-02,-5.214840507047697332e-03,-2.609725959678851166e-04,1.491289344810604010e-02,-3.607732777658689827e-03,2.004766470176896562e-02,-5.293585552955002056e-03
